,0,1,2,3,4,5,6,7,8,9,10,11,12
0,13.754648352486639,11.768316797445928,18.09353990400299,16.354400538074458,27.05883636322146,31.423342505525888,43.732781210952425,43.99184546469082,59.087910805672216,37.91691694093229,46.85698871604516,10.360449100533431,10.717971191313538
1,11.768316797445928,9.233287642285191,16.124307367850182,14.114718101873782,26.192611644199168,29.879597918314634,42.67836278353449,42.63939345692322,58.21089912777621,36.634497764799434,45.75627018486386,7.7299509032662455,7.991491477745933
2,18.09353990400299,16.124307367850182,22.60033202459451,21.22469171751637,29.75252937129606,37.427199990391124,49.81351635332074,52.45908886602337,66.54860223483259,44.22169464529413,53.98734931295,14.445417232368019,15.049904814800396
3,16.354400538074458,14.114718101873782,21.22469171751637,19.41227919977572,29.2434268007551,36.903932781816174,49.959751918767424,52.84280623579535,67.26484680958404,44.11834836418092,54.34477112322836,12.387478561334072,12.930516589713946
4,27.05883636322146,26.192611644199168,29.75252937129606,29.2434268007551,31.633444699548896,36.474584751504935,43.95686093280434,44.19934089579457,54.6699066039774,40.53069045772908,46.12308491246919,24.996186964507224,25.624554283719878
5,31.423342505525888,29.879597918314634,37.427199990391124,36.903932781816174,36.474584751504935,50.46428414206034,59.95517920610102,67.33371054511953,76.50647420283636,56.237782378540324,65.50960206747392,27.420185397128535,28.73781429357191
6,43.732781210952425,42.67836278353449,49.81351635332074,49.959751918767424,43.95686093280434,59.95517920610102,65.26866859185166,72.51108121097947,78.55895129275642,63.495509514230456,70.12299240509378,40.00817661247382,41.659406012839774
7,43.99184546469082,42.63939345692322,52.45908886602337,52.84280623579535,44.19934089579457,67.33371054511953,72.51108121097947,86.72223157858546,88.58465063268015,71.29883049880497,79.85121762784848,39.23605445862372,41.31589813673677
8,59.087910805672216,58.21089912777621,66.54860223483259,67.26484680958404,54.6699066039774,76.50647420283636,78.55895129275642,88.58465063268015,89.1030561654162,78.85794957928938,84.05885834096634,54.84625830281712,57.07501875335925
9,37.91691694093229,36.634497764799434,44.22169464529413,44.11834836418092,40.53069045772908,56.237782378540324,63.495509514230456,71.29883049880497,78.85794957928938,60.10403244599676,68.51297075878016,33.998719853670124,35.54753118874721
10,46.85698871604516,45.75627018486386,53.98734931295,54.34477112322836,46.12308491246919,65.50960206747392,70.12299240509378,79.85121762784848,84.05885834096634,68.51297075878016,75.57132871402162,42.69478583364311,44.618823200851466
11,10.360449100533431,7.7299509032662455,14.445417232368019,12.387478561334072,24.996186964507224,27.420185397128535,40.00817661247382,39.23605445862372,54.84625830281712,33.998719853670124,42.69478583364311,5.756924404067617,6.083904422462106
12,10.717971191313538,7.991491477745933,15.049904814800396,12.930516589713946,25.624554283719878,28.73781429357191,41.659406012839774,41.31589813673677,57.07501875335925,35.54753118874721,44.618823200851466,6.083904422462106,6.2621175484588365
