,0,1,2,3,4,5,6,7,8,9,10,11,12
0,24.242218714883595,21.43775631049449,26.90027830005652,25.472565955581448,24.7837077666479,22.14378131439649,21.751867810425182,25.4514748545387,28.009223637544522,25.766879598726177,25.61176558162787,19.920905339222944,19.48245240585681
1,21.43775631049449,18.044363206381956,23.631821084315746,21.82443054646085,22.66615246794872,17.65652973837912,17.856763747910893,21.106917395960895,24.9907471143977,22.109395068573107,22.01094523312044,16.613515779689138,15.93088789708078
2,26.90027830005652,23.631821084315746,29.90436490496124,28.484034511629698,26.287466915252022,25.373113822981267,24.55243524118934,29.852548653289773,31.51394896537857,29.4163662255741,29.24515076388651,21.84647456862894,21.550531595881505
3,25.472565955581448,21.82443054646085,28.484034511629698,26.714367677891875,25.243985971668284,22.97811404039587,22.4473761494568,27.726318331368454,30.140357363604423,27.63401800128298,27.482230919506247,20.046837828735917,19.590629833773242
4,24.7837077666479,22.66615246794872,26.287466915252022,25.243985971668284,24.57699984682606,23.16179383696683,22.99480459491819,25.450580188920092,27.402742728420787,25.586165666661795,25.531518854163917,21.589644079300694,21.385536460114242
5,22.14378131439649,17.65652973837912,25.373113822981267,22.97811404039587,23.16179383696683,15.387042576739619,16.49399464274977,21.612029372806028,26.528473339412788,22.34601868732163,22.403709095973287,15.187869523561348,14.046136438545274
6,21.751867810425182,17.856763747910893,24.55243524118934,22.4473761494568,22.99480459491819,16.49399464274977,16.591763895977536,20.835099358893604,25.33475973767919,21.885774589455647,21.800122292421463,15.940547990213027,14.698940256090077
7,25.4514748545387,21.106917395960895,29.852548653289773,27.726318331368454,25.450580188920092,21.612029372806028,20.835099358893604,27.72777731645642,30.443791022779486,27.593693325443375,27.288554158615668,18.674961557320675,17.62331963559308
8,28.009223637544522,24.9907471143977,31.51394896537857,30.140357363604423,27.402742728420787,26.528473339412788,25.33475973767919,30.443791022779486,31.187736692681924,29.851701692217087,29.712636717169964,23.005549172496124,22.55830850110068
9,25.766879598726177,22.109395068573107,29.4163662255741,27.63401800128298,25.586165666661795,22.34601868732163,21.885774589455647,27.593693325443375,29.851701692217087,26.676545267835895,26.86296656784292,19.736914036221552,19.12566285271971
10,25.61176558162787,22.01094523312044,29.24515076388651,27.482230919506247,25.531518854163917,22.403709095973287,21.800122292421463,27.288554158615668,29.712636717169964,26.86296656784292,26.662534009223048,19.751925598922732,19.032910866277586
11,19.920905339222944,16.613515779689138,21.84647456862894,20.046837828735917,21.589644079300694,15.187869523561348,15.940547990213027,18.674961557320675,23.005549172496124,19.736914036221552,19.751925598922732,14.634277830308928,14.245688183382248
12,19.48245240585681,15.93088789708078,21.550531595881505,19.590629833773242,21.385536460114242,14.046136438545274,14.698940256090077,17.62331963559308,22.55830850110068,19.12566285271971,19.032910866277586,14.245688183382248,12.88875046036783
