,0,1,2,3,4,5,6,7,8,9,10,11,12
0,8.293935075387354,6.587249807601401,12.89412366154071,10.594353570526641,25.745250105803652,30.293768118806305,43.962031395291,43.821815558552466,60.335256021963104,36.423073295664956,46.581352772636194,9.339059306208803,7.605750045249055
1,6.587249807601401,4.073548657783815,11.38238966747202,8.71497531558735,25.19902122672415,29.355919178274597,43.3292474035365,43.004519327214396,59.77221109320486,35.64292521697031,45.91039411130978,7.73299581724021,5.551515895079966
2,12.89412366154071,11.38238966747202,17.14951587697763,15.37720819980294,28.26478316072156,35.986745675206485,49.896074098064226,52.04742983469868,67.77784342971758,42.41037705454044,53.51459413058081,13.173063454725103,12.092189339852096
3,10.594353570526641,8.71497531558735,15.37720819980294,12.986319535422455,27.81967010833422,35.57339165701251,50.181806240996316,52.56975998323635,68.63454984425786,42.365950249925355,53.98340199708302,11.168051632309208,9.690539100452677
4,25.745250105803652,25.19902122672415,28.26478316072156,27.81967010833422,31.071681904763857,36.31746939237842,44.459295719710646,44.50476752007757,55.77392301898911,40.15604598763574,46.34064717030716,25.159941508151185,25.242905286707295
5,30.293768118806305,29.355919178274597,35.986745675206485,35.57339165701251,36.31746939237842,51.39749679049551,61.59259971322765,68.96027368637164,78.88635665824492,56.50979697968337,66.70081006699223,28.825656081284727,29.300877342982933
6,43.962031395291,43.3292474035365,49.896074098064226,50.181806240996316,44.459295719710646,61.59259971322765,67.27903465856909,74.64272983053742,81.1726648523154,64.55014487075668,71.81090490607659,41.762852245285885,42.94577024188312
7,43.821815558552466,43.004519327214396,52.04742983469868,52.56975998323635,44.50476752007757,68.96027368637164,74.64272983053742,89.19842913566231,91.53325161545689,72.20300044246574,81.62339568453164,41.03821701895387,42.51053259427359
8,60.335256021963104,59.77221109320486,67.77784342971758,68.63454984425786,55.77392301898911,78.88635665824492,81.1726648523154,91.53325161545689,92.232757092589,80.78441055680763,86.49742233242402,57.15745928563481,59.08366422351037
9,36.423073295664956,35.64292521697031,42.41037705454044,42.365950249925355,40.15604598763574,56.50979697968337,64.55014487075668,72.20300044246574,80.78441055680763,59.798025416379666,69.13002369965879,34.57176904440535,35.4200026651514
10,46.581352772636194,45.91039411130978,53.51459413058081,53.98340199708302,46.34064717030716,66.70081006699223,71.81090490607659,81.62339568453164,86.49742233242402,69.13002369965879,76.91984401919042,44.01243506354203,45.43457664918702
11,9.339059306208803,7.73299581724021,13.173063454725103,11.168051632309208,25.159941508151185,28.825656081284727,41.762852245285885,41.03821701895387,57.15745928563481,34.57176904440535,44.01243506354203,9.661696209020576,8.579771609914417
12,7.605750045249055,5.551515895079966,12.092189339852096,9.690539100452677,25.242905286707295,29.300877342982933,42.94577024188312,42.51053259427359,59.08366422351037,35.4200026651514,45.43457664918702,8.579771609914417,6.552823175414751
