,0,1,2,3,4,5,6,7,8,9,10,11,12
0,26.920365495153877,24.872846428566923,31.24207231597357,30.156790200519143,30.466812116799538,25.075609442280108,24.197933529677513,26.54089934296142,27.816899108317347,25.803241907816375,25.396259574463336,24.940464232789278,21.613467313940763
1,24.872846428566923,22.303262617012656,28.75492404011649,27.411703937543955,28.93294809956376,21.86346082681352,21.28936518056614,23.077821680557417,25.26989476897936,22.850659455141887,22.419968037468713,22.521917288610272,18.995859264150216
2,31.24207231597357,28.75492404011649,36.06621249329394,35.20910406503253,33.22520085328137,30.782356022273913,28.944206863172628,33.2624869108506,32.75026506428013,31.30497323862435,30.86688667242191,28.57549723867737,25.467557498317337
3,30.156790200519143,27.411703937543955,35.20910406503253,34.049827022700455,32.46237286349851,29.079761261292994,27.391760340096692,31.584512311223335,31.532679846387826,29.78237342153758,29.31622281929635,27.305321071136795,23.980780637876563
4,30.466812116799538,28.93294809956376,33.22520085328137,32.46237286349851,31.763026949326257,29.828224864995295,29.05392106646974,31.06143228398786,31.259658932581708,30.226533797585724,30.04764785608971,28.8560579065243,27.070464997175517
5,25.075609442280108,21.86346082681352,30.782356022273913,29.079761261292994,29.828224864995295,19.396876437041776,19.379778198827122,21.82156567052105,25.293710581036283,21.449604258125127,20.8492378793685,21.706639850015943,16.376546399121555
6,24.197933529677513,21.28936518056614,28.944206863172628,27.391760340096692,29.05392106646974,19.379778198827122,18.716423315688427,20.543113792322533,23.9179968631178,20.74494785117069,20.02219029996847,21.44987621413833,16.528968271410637
7,26.54089934296142,23.077821680557417,33.2624869108506,31.584512311223335,31.06143228398786,21.82156567052105,20.543113792322533,23.727751896469556,26.780524935504346,23.28083733989655,22.26050253868974,22.957456407857222,17.196800702118978
8,27.816899108317347,25.26989476897936,32.75026506428013,31.532679846387826,31.259658932581708,25.293710581036283,23.9179968631178,26.780524935504346,27.70028820364954,26.01653307477232,25.390997853137232,25.125483853144484,21.257795742344406
9,25.803241907816375,22.850659455141887,31.30497323862435,29.78237342153758,30.226533797585724,21.449604258125127,20.74494785117069,23.28083733989655,26.01653307477232,22.541649155388573,22.03074900184158,22.716728440195148,17.789737131017556
10,25.396259574463336,22.419968037468713,30.86688667242191,29.31622281929635,30.04764785608971,20.8492378793685,20.02219029996847,22.26050253868974,25.390997853137232,22.03074900184158,21.183901076219225,22.39144323635704,17.211438524088653
11,24.940464232789278,22.521917288610272,28.57549723867737,27.305321071136795,28.8560579065243,21.706639850015943,21.44987621413833,22.957456407857222,25.125483853144484,22.716728440195148,22.39144323635704,21.796323024493006,19.11919995795946
12,21.613467313940763,18.995859264150216,25.467557498317337,23.980780637876563,27.070464997175517,16.376546399121555,16.528968271410637,17.196800702118978,21.257795742344406,17.789737131017556,17.211438524088653,19.11919995795946,14.269687043903756
