,0,1,2,3,4,5,6,7,8,9,10,11,12
0,4.332972320306558,4.659331502545776,10.665228298960756,8.277574775754417,24.001313987748514,28.365168821795702,42.671651099356886,42.75512732763796,59.131813649784206,34.957725754867816,45.63451154866099,8.198235297512477,6.179913390402202
1,4.659331502545776,4.805013355294242,10.72702110273721,8.38258864119106,23.98228324278959,28.300064658484615,42.54337423897541,42.587371638778386,58.93694325290665,34.856018080123334,45.47869594122198,8.25762120777989,6.416705098941195
2,10.665228298960756,10.72702110273721,15.728760206026205,14.128300583792516,26.745232354574746,34.363719339707934,48.73311281898749,51.18359729685334,66.66301497216715,41.13508995812079,52.713057563690064,12.813609294233698,11.694720208436555
3,8.277574775754417,8.38258864119106,14.128300583792516,11.961547596172913,26.371520998646925,34.075842357041644,49.10773892131907,51.834062655664034,67.57550137404522,41.20430584764165,53.28588525869755,11.07981073875587,9.635209021249613
4,24.001313987748514,23.98228324278959,26.745232354574746,26.371520998646925,29.472066781891463,34.61100621027465,43.06099022935604,43.209544807241095,54.47362013718988,38.64710632111017,45.13143865597622,24.08477508900443,24.10434282776403
5,28.365168821795702,28.300064658484615,34.363719339707934,34.075842357041644,34.61100621027465,49.343701004314056,60.038899786817765,67.46175006411558,77.34987805389167,54.791024980633246,65.41963954358762,27.94675707074339,28.332592094267646
6,42.671651099356886,42.54337423897541,48.73311281898749,49.10773892131907,43.06099022935604,60.038899786817765,65.96681085985118,73.43992774156816,79.83326163092579,63.18559532200344,70.72770040558441,41.07868504455223,42.21312885626102
7,42.75512732763796,42.587371638778386,51.18359729685334,51.834062655664034,43.209544807241095,67.46175006411558,73.43992774156816,88.17137767904606,90.25687550771198,70.95499520025172,80.72458562077841,40.72302441062176,42.155971535456224
8,59.131813649784206,58.93694325290665,66.66301497216715,67.57550137404522,54.47362013718988,77.34987805389167,79.83326163092579,90.25687550771198,90.86952940488615,79.3904681562624,85.32110000273745,56.41718350975964,58.294224036973006
9,34.957725754867816,34.856018080123334,41.13508995812079,41.20430584764165,38.64710632111017,54.791024980633246,63.18559532200344,70.95499520025172,79.3904681562624,58.34677034239046,68.0370522697335,33.90241890053824,34.68933816523783
10,45.63451154866099,45.47869594122198,52.713057563690064,53.28588525869755,45.13143865597622,65.41963954358762,70.72770040558441,80.72458562077841,85.32110000273745,68.0370522697335,76.10191762871253,43.65484203275129,45.0458258085976
11,8.198235297512477,8.25762120777989,12.813609294233698,11.07981073875587,24.08477508900443,27.94675707074339,41.07868504455223,40.72302441062176,56.41718350975964,33.90241890053824,43.65484203275129,10.168360224390334,9.257581390378618
12,6.179913390402202,6.416705098941195,11.694720208436555,9.635209021249613,24.10434282776403,28.332592094267646,42.21312885626102,42.155971535456224,58.294224036973006,34.68933816523783,45.0458258085976,9.257581390378618,7.3740410345146605
