,0,1,2,3,4,5,6,7,8,9,10,11,12
0,10.226050410533118,9.108274821853152,9.629311699364255,9.374477113719584,22.417829236863476,26.1545432800533,38.12021978735538,39.55254650436603,53.528873617453755,32.888307195315946,41.89739905249197,11.253623493311562,9.436525121766472
1,9.108274821853152,7.6348225830898215,7.978771828957992,7.625960359428078,21.841735297855987,25.148451691525164,37.45496341916273,38.70365306470113,52.94274941409925,32.08077272988128,41.203545101881076,10.105354899533896,7.992534837538247
2,9.629311699364255,7.978771828957992,8.178386507082989,7.868774699150219,23.143718776333664,28.429976068103855,41.7092709909963,44.810907939298964,58.95393987968496,36.14446968899625,46.46922429327607,10.672548176948197,8.251424399368728
3,9.374477113719584,7.625960359428078,7.868774699150219,7.28760401941362,23.258143116244764,28.90817777242556,42.47872465662337,46.02606111191062,60.122197702268885,36.84936213231514,47.47532652033038,10.455779866322974,7.936465226311191
4,22.417829236863476,21.841735297855987,23.143718776333664,23.258143116244764,26.4005329686751,30.550292407821157,37.91166315752208,38.751556709559075,48.769655352653636,34.75648166141468,40.4463003673595,22.063382691730613,21.74369582604581
5,26.1545432800533,25.148451691525164,28.429976068103855,28.90817777242556,30.550292407821157,42.68922826801212,52.24740392313587,59.890911769244866,68.86481701515221,48.789357464067784,58.156487562529676,25.096390084452704,24.863493584569078
6,38.12021978735538,37.45496341916273,41.7092709909963,42.47872465662337,37.91166315752208,52.24740392313587,57.49301362522254,64.86752492123864,70.83939898897535,55.994356535291104,62.60868895249278,36.358488326230685,37.00260831362032
7,39.55254650436603,38.70365306470113,44.810907939298964,46.02606111191062,38.751556709559075,59.890911769244866,64.86752492123864,79.15058436787885,80.80939283391932,64.12160979806522,72.52002997555456,37.197418857288504,38.083149991761765
8,53.528873617453755,52.94274941409925,58.95393987968496,60.122197702268885,48.769655352653636,68.86481701515221,70.83939898897535,80.80939283391932,81.21646191081985,71.4091472338174,76.4925936084954,50.80962307477471,52.23070686691689
9,32.888307195315946,32.08077272988128,36.14446968899625,36.84936213231514,34.75648166141468,48.789357464067784,55.994356535291104,64.12160979806522,71.4091472338174,52.89411680326238,61.351075205813,31.358106575045966,31.67535012693867
10,41.89739905249197,41.203545101881076,46.46922429327607,47.47532652033038,40.4463003673595,58.156487562529676,62.60868895249278,72.52002997555456,76.4925936084954,61.351075205813,68.3350747964393,39.70458616674048,40.632285530946824
11,11.253623493311562,10.105354899533896,10.672548176948197,10.455779866322974,22.063382691730613,25.096390084452704,36.358488326230685,37.197418857288504,50.80962307477471,31.358106575045966,39.70458616674048,11.53577045035975,10.287718945273813
12,9.436525121766472,7.992534837538247,8.251424399368728,7.936465226311191,21.74369582604581,24.863493584569078,37.00260831362032,38.083149991761765,52.23070686691689,31.67535012693867,40.632285530946824,10.287718945273813,7.983090986820241
