,0,1,2,3,4,5,6,7,8,9,10,11,12
0,22.623471575140204,20.110095862843956,24.634715548745802,23.539178795339218,21.69616324004416,19.84593531873059,25.51164536907539,28.683162060164438,32.233153512331576,26.439351694401147,30.09422606539894,18.98920150922247,17.33935573063297
1,20.110095862843956,17.059893016045518,21.632005380318077,20.193911932715054,19.593394246820882,15.65149912683088,22.66740794844842,25.388404508042285,29.995243054142385,23.370269132052982,27.405038833621894,16.063198052210172,13.923270992781582
2,24.634715548745802,21.632005380318077,26.84074635462767,25.7031560594894,22.55174230350956,21.970852835908236,28.114099521360938,32.79928660843009,35.67275079247752,29.431852937261272,33.609933506892496,20.24874697336372,18.486649243215222
3,23.539178795339218,20.193911932715054,25.7031560594894,24.267499150915455,21.629009833992793,19.942577803736878,27.04285798801288,31.7887702735155,35.12465292889479,28.337990817169974,32.844497727018805,18.87266027305713,16.77452205118828
4,21.69616324004416,19.593394246820882,22.55174230350956,21.629009833992793,20.54746443382878,19.171417130658327,23.412246504715732,25.131022665791605,28.717940134687392,23.81303253612019,26.51914440826332,18.79040575304191,17.564041328963913
5,19.84593531873059,15.65149912683088,21.970852835908236,19.942577803736878,19.171417130658327,11.023357523137923,22.60069027487032,27.26808703739032,32.620503294976885,23.576960706866338,29.477623421289827,13.9961794837824,10.038414294433109
6,25.51164536907539,22.66740794844842,28.114099521360938,27.04285798801288,23.412246504715732,22.60069027487032,27.660370233085914,32.59747375529602,35.38378478771507,29.226828976448846,33.164291453463704,20.918061860475436,19.228788032823566
7,28.683162060164438,25.388404508042285,32.79928660843009,31.7887702735155,25.131022665791605,27.26808703739032,32.59747375529602,41.22530523083948,41.188507818726805,35.23604013009825,39.9055052137738,23.152033491401458,21.414650748466936
8,32.233153512331576,29.995243054142385,35.67275079247752,35.12465292889479,28.717940134687392,32.620503294976885,35.38378478771507,41.188507818726805,40.83714688797363,37.54081022908618,40.62695126561813,28.084220615186855,27.287411370265126
9,26.439351694401147,23.370269132052982,29.431852937261272,28.337990817169974,23.81303253612019,23.576960706866338,29.226828976448846,35.23604013009825,37.54081022908618,30.383095204664777,35.035231253064794,21.391888963571557,19.566022920044002
10,30.09422606539894,27.405038833621894,33.609933506892496,32.844497727018805,26.51914440826332,29.477623421289827,33.164291453463704,39.9055052137738,40.62695126561813,35.035231253064794,38.767241731233085,25.318958831283712,24.154324282858035
11,18.98920150922247,16.063198052210172,20.24874697336372,18.87266027305713,18.79040575304191,13.9961794837824,20.918061860475436,23.152033491401458,28.084220615186855,21.391888963571557,25.318958831283712,14.736615084752083,12.75669541926501
12,17.33935573063297,13.923270992781582,18.486649243215222,16.77452205118828,17.564041328963913,10.038414294433109,19.228788032823566,21.414650748466936,27.287411370265126,19.566022920044002,24.154324282858035,12.75669541926501,9.184216674980684
